Callnumber;Barcode;Title;Year;Location
DML: 617.12 SCHI;HV030016;Sport management in Australia;2006;Bibliotheek Dr. Meurerlaan
DML: 617.12 SLAC;HV038154;Understanding sport organizations;2006;Bibliotheek Dr. Meurerlaan
DML: 617.12 SLAC;HV036704;Understanding sport organizations;2006;Bibliotheek Dr. Meurerlaan
DML: 617.12 SLOO;HV019562;Voor de sport!;1995;Bibliotheek Dr. Meurerlaan
DML: 617.12 SMIT;HV000073;De toekomst van de sportbusiness;2004;Bibliotheek Dr. Meurerlaan
DML: 617.12 SMIT;HV034340;De toekomst van de sportbusiness;2004;Bibliotheek Dr. Meurerlaan
DML: 617.12 SPOR;HV016876;Sport, bewegen en gezondheid;2001;Bibliotheek Dr. Meurerlaan
DML: 617.12 SPOR;HV084365;Sport policy;2007;Bibliotheek Dr. Meurerlaan
DML: 617.12 SPOR;HV111495;SportManagement;2006;Bibliotheek Dr. Meurerlaan
DML: 617.12 SPOR;HV133590;Sportmanagement;2008;Bibliotheek Dr. Meurerlaan
DML: 617.12 SPOR;HV089792;Sportvereniging en fiscus;2007;Bibliotheek Dr. Meurerlaan
DML: 617.12 SPOR;HV089793;Sportvereniging en financiën;2007;Bibliotheek Dr. Meurerlaan
DML: 617.12 SPOR;HV037227;SportManagement;2006;Bibliotheek Dr. Meurerlaan
DML: 617.12 SPOR;HV075491;Sport en mededingingsrecht;2008;Bibliotheek Dr. Meurerlaan
DML: 617.12 SPOR;HV005681;Sportvereniging tussen vr?willigheid en vr?bl?vendheid;1994;Bibliotheek Dr. Meurerlaan
DML: 617.12 SPOR;FO078469;UnKnown-1152322;;Bibliotheek Dr. Meurerlaan
DML: 617.12 SPOR;FO079872;Sportrechtspraak (2000);2000;Bibliotheek Dr. Meurerlaan
DML: 617.12 SPOR;HV107509;Sports governance in the world;2011;Bibliotheek Dr. Meurerlaan
DML: 617.12 SPOR;FO103377;Sport and politics;1986;Bibliotheek Dr. Meurerlaan
DML: 617.12 SPOR;HV034337;SportManagement;2006;Bibliotheek Dr. Meurerlaan
DML: 617.12 SPOR;HV153461;De sportieve zaak;2013;Bibliotheek Dr. Meurerlaan
DML: 617.12 SPOR;HV119344;Sport in de stad;2011;Bibliotheek Dr. Meurerlaan
DML: 617.12 SPOR;HV122043;Sportverenigingen;2011;Bibliotheek Dr. Meurerlaan
DML: 617.12 SPOR;FO094981;Sportvereniging tussen vr?willigheid en vr?bl?vendheid;1994;Bibliotheek Dr. Meurerlaan
DML: 617.12 SPOR;HV134677;Sportmanagement;2012;Bibliotheek Dr. Meurerlaan
DML: 617.12 SPOR;HV115546;Sports law;2012;Bibliotheek Dr. Meurerlaan
DML: 617.12 SPOR;FO094528;UnKnown-1701450;;Bibliotheek Dr. Meurerlaan
DML: 617.12 SPOR;HV119193;Sport voor allen;2011;Bibliotheek Dr. Meurerlaan
DML: 617.12 SPOR;FO104631;De vereniging;1997;Bibliotheek Dr. Meurerlaan
DML: 617.12 SPOR;HV133591;Sportmanagement;2008;Bibliotheek Dr. Meurerlaan
DML: 617.12 SPOR;HV134678;Sportmanagement;2012;Bibliotheek Dr. Meurerlaan
DML: 617.12 STAV;HV153555;Sport en recht;2007;Bibliotheek Dr. Meurerlaan
DML: 617.12 STEW;HV079627;Sport funding and finance;2007;Bibliotheek Dr. Meurerlaan
DML: 617.12 STOL;HV038683;Sport public relations;2006;Bibliotheek Dr. Meurerlaan
DML: 617.12 STOT;HV084504;Developing successful sport sponsorship plans;2005;Bibliotheek Dr. Meurerlaan
DML: 617.12 STOT;HV084558;Developing successful sport marketing plans;2005;Bibliotheek Dr. Meurerlaan
DML: 617.12 STRA;HV085445;Strategische sportmarketing;2007;Bibliotheek Dr. Meurerlaan
DML: 617.12 STRA;HV034338;Strategische sportmarketing;2007;Bibliotheek Dr. Meurerlaan
DML: 617.12 STRA;HV115399;Strategische sportmarketing;2007;Bibliotheek Dr. Meurerlaan
DML: 617.12 TAUS;HV005684;Privatisering;1999;Bibliotheek Dr. Meurerlaan
DML: 617.12 TAYL;HV084366;Managing people in sport organizations;2008;Bibliotheek Dr. Meurerlaan
DML: 617.12 THOM;HV107326;Sport governance in the global community;2002;Bibliotheek Dr. Meurerlaan
DML: 617.12 UNDE;HV112723;Understanding the game;2011;Bibliotheek Dr. Meurerlaan
DML: 617.12 VADE;HV000704;Vademecum sportmanagement;2003;Bibliotheek Dr. Meurerlaan
DML: 617.12 VADE;HV000703;Vademecum sportmanagement;2003;Bibliotheek Dr. Meurerlaan
DML: 617.12 VERB;FO094265;UnKnown-397813;;Bibliotheek Dr. Meurerlaan
DML: 617.12 VERE;HV005993;Verenigingsmanagement in de sport;2005;Bibliotheek Dr. Meurerlaan
DML: 617.12 VERE;HV005991;Verenigingsmanagement in de sport;2005;Bibliotheek Dr. Meurerlaan
DML: 617.12 VISI;HV048269;Visie- en ontwikkelgids Vernieuwing Lokaal Sportbeleid;2008;Bibliotheek Dr. Meurerlaan
DML: 617.12 VISI;HV085665;Visie- en ontwikkelgids Vernieuwing Lokaal Sportbeleid;2008;Bibliotheek Dr. Meurerlaan
DML: 617.12 VISI;HV056242;UnKnown-1988200;;Bibliotheek Dr. Meurerlaan
DML: 617.12 WAAR;FO097405;Waarden en normen in de sport;1998;Bibliotheek Dr. Meurerlaan
DML: 617.12 WAAR;FO099642;Waarden en normen in de sport;1998;Bibliotheek Dr. Meurerlaan
DML: 617.12 WAAR;FO093932;Waarden en normen in de sport;1998;Bibliotheek Dr. Meurerlaan
DML: 617.12 WEDIJ;HV093598;Wedijver in een internationale arena;2009;Bibliotheek Dr. Meurerlaan
DML: 617.12 WEST;HV017552;Sportbusiness in de mondiale markt;2003;Bibliotheek Dr. Meurerlaan
DML: 617.12 WEST;HV017551;Sportbusiness in de mondiale markt;2003;Bibliotheek Dr. Meurerlaan
DML: 617.12 WEST;HV017550;Sportbusiness in de mondiale markt;2003;Bibliotheek Dr. Meurerlaan
DML: 617.12 WEST;HV090632;Sportbeleid in internationaal vergel?kend perspectief;2007;Bibliotheek Dr. Meurerlaan
DML: 617.12 WEST;HV066755;Sportbeleid in internationaal vergel?kend perspectief;2007;Bibliotheek Dr. Meurerlaan
DML: 617.12 WEST;HV017823;Sportbusiness in de mondiale markt;2003;Bibliotheek Dr. Meurerlaan
DML: 617.12 WETT;HV079387;Wetteksten sport en recht;2003;Bibliotheek Dr. Meurerlaan
DML: 617.12 WETT;HV095595;Wetteksten sport en recht;2003;Bibliotheek Dr. Meurerlaan
DML: 617.12 WETT;HV095596;Wetteksten sport en recht;2003;Bibliotheek Dr. Meurerlaan
DML: 617.12 WIJK;HV049746;Marketing en management in de sport;2007;Bibliotheek Dr. Meurerlaan
DML: 617.12 WIJK;HV056082;Marketingkansen in de sport;2005;Bibliotheek Dr. Meurerlaan
DML: 617.12 WIJK;HV056083;Marketingkansen in de sport;2005;Bibliotheek Dr. Meurerlaan
DML: 617.12 WIJK;HV019758;Marketingkansen in de sport;2003;Bibliotheek Dr. Meurerlaan
DML: 617.12 WIJK;HV077183;Marketing en management in de sport;2007;Bibliotheek Dr. Meurerlaan
DML: 617.12 ZONN;HV048134;Wet- en regelgeving voor sportverenigingen;2006;Bibliotheek Dr. Meurerlaan
DML: 617.12 ZONN;HV041212;Wet- en regelgeving voor sportverenigingen;2006;Bibliotheek Dr. Meurerlaan
DML: 617.12 ZONN;HV041213;Wet- en regelgeving voor sportverenigingen;2006;Bibliotheek Dr. Meurerlaan
DML: 617.12 ZORG;HV003326;Zorg voor jeugdsport;2003;Bibliotheek Dr. Meurerlaan
DML: 617.16 ADAP;HV052692;Adapted physical education and sport;2005;Bibliotheek Dr. Meurerlaan
DML: 617.16 DEPA;HV056457;Disability sport;2005;Bibliotheek Dr. Meurerlaan
DML: 617.16 EMES;HV009780;Practicum in adapted physical activity;2005;Bibliotheek Dr. Meurerlaan
DML: 617.16 HORV;HV043986;Developmental and adapted physical activity assessment;2007;Bibliotheek Dr. Meurerlaan
DML: 617.16 LIND;HV098929;(On)beperkt sportief;2008;Bibliotheek Dr. Meurerlaan
DML: 617.16 MAND;FO103760;Gehandicapten en sport;1985;Bibliotheek Dr. Meurerlaan
DML: 617.16 RHEK;HV040215;Integration through games and sports;2000;Bibliotheek Dr. Meurerlaan
DML: 617.16 RUSC;HV018769;UnKnown-627891;;Bibliotheek Dr. Meurerlaan
DML: 617.16 SPOR;FO103759;UnKnown-17569;;Bibliotheek Dr. Meurerlaan
DML: 617.16 SPOR;FO103762;Sport for the mentally handicapped;1984;Bibliotheek Dr. Meurerlaan
DML: 617.16 SPOR;FO108677;Sport voor mensen met een beperking;2001;Bibliotheek Dr. Meurerlaan
DML: 617.16 SPOR;HV075117;Sport for persons with a disability;2007;Bibliotheek Dr. Meurerlaan
DML: 617.16 SPOR;HV018612;Sporten kan iedereen;2003;Bibliotheek Dr. Meurerlaan
DML: 617.16 WIES;HV086163;Sport en begeleiding van mensen met een verstandel?ke handicap;2008;Bibliotheek Dr. Meurerlaan
DML: 617.19 ADRI;HV051380;Het geslacht van sport is vrouwel?k;1992;Bibliotheek Dr. Meurerlaan
DML: 617.19 BECK;HV013044;Een sportdag bijvoorbeeld;2002;Bibliotheek Dr. Meurerlaan
DML: 617.19 BECK;HV013035;Een sportdag bijvoorbeeld;2002;Bibliotheek Dr. Meurerlaan
DML: 617.19 BECK;HV013036;Een sportdag bijvoorbeeld;2002;Bibliotheek Dr. Meurerlaan
DML: 617.19 BEER;HV040072;Sportsponsorgids;2006;Bibliotheek Dr. Meurerlaan
DML: 617.19 BEER;HV040071;Sportsponsorgids;2006;Bibliotheek Dr. Meurerlaan
DML: 617.19 BERK;HV119024;Handboek social media voor sportverenigingen;2012;Bibliotheek Dr. Meurerlaan
DML: 617.19 BEUK;HV071330;Goud op de werkvloer;2008;Bibliotheek Dr. Meurerlaan
DML: 617.19 BOSC;HV039596;Sportief talent ontdekken;2006;Bibliotheek Dr. Meurerlaan
DML: 617.19 BOTT;HV031594;Het kapitaal van de sport;2006;Bibliotheek Dr. Meurerlaan
DML: 617.19 BYL;HV118197;Organizing successful tournaments;2014;Bibliotheek Dr. Meurerlaan
DML: 617.19 CHAR;HV000087;Staying at the top;2002;Bibliotheek Dr. Meurerlaan
DML: 617.19 CLAR;HV010157;Heldinnen in de sport;2004;Bibliotheek Dr. Meurerlaan
DML: 617.19 ELLI;HV005755;Sport als sociale arena;2004;Bibliotheek Dr. Meurerlaan
DML: 617.19 ELLI;HV037289;Sport als sociale arena;2004;Bibliotheek Dr. Meurerlaan
DML: 617.19 ELLI;HV031453;Het voordeel van thuis spelen;2007;Bibliotheek Dr. Meurerlaan
DML: 617.19 FANV;FO103581;Fanverhalten, Massenmedien und Gewalt im Sport;1988;Bibliotheek Dr. Meurerlaan
DML: 617.19 GERB;HV102905;Twaalf topcoaches over succesvol management;2009;Bibliotheek Dr. Meurerlaan
DML: 617.19 GOUD;HV116292;Goud in elk kind;2012;Bibliotheek Dr. Meurerlaan
DML: 617.19 GRAT;HV003090;Research methods for sport studies;2004;Bibliotheek Dr. Meurerlaan
DML: 617.19 GRAT;HV003091;Research methods for sport studies;2004;Bibliotheek Dr. Meurerlaan
DML: 617.19 GRAT;HV031871;Onderzoeksmethoden voor sportstudies;2007;Bibliotheek Dr. Meurerlaan
DML: 617.19 GRAT;HV003092;Research methods for sport studies;2004;Bibliotheek Dr. Meurerlaan
DML: 617.19 GUMB;HV038205;Lof van de sport;2006;Bibliotheek Dr. Meurerlaan
DML: 617.19 HEIN;FO079826;De veelkleurige vereniging;1999;Bibliotheek Dr. Meurerlaan
DML: 617.19 HELP;HV014203;Helpende handen b? een sportvereniging;2004;Bibliotheek Dr. Meurerlaan
DML: 617.19 HEUV;HV114001;It's all in our game;2011;Bibliotheek Dr. Meurerlaan
DML: 617.19 JANS;FO079824;Nieuwe leden;1997;Bibliotheek Dr. Meurerlaan
DML: 617.19 JANS;HV114451;Ondernemen in de sport;2012;Bibliotheek Dr. Meurerlaan
DML: 617.19 JANS;HV097992;Nieuwe leden;1997;Bibliotheek Dr. Meurerlaan
DML: 617.19 JANS;HV054001;Eerl?k duurt te lang;2003;Bibliotheek Dr. Meurerlaan
DML: 617.19 JANS;FO079825;Nieuw kader;1997;Bibliotheek Dr. Meurerlaan
DML: 617.19 JEUG;FO103726;UnKnown-2844287;;Bibliotheek Dr. Meurerlaan
DML: 617.19 JEUG;FO103724;Jeugd en sportvereniging;1984;Bibliotheek Dr. Meurerlaan
DML: 617.19 JONG;FO103378;Allochtonen en sport in eigen kring;1989;Bibliotheek Dr. Meurerlaan
DML: 617.19 KLEU;FO094295;UnKnown-530647;;Bibliotheek Dr. Meurerlaan
DML: 617.19 KNOP;FO104885;Recreational games and tournaments;1998;Bibliotheek Dr. Meurerlaan
DML: 617.19 KOOL;FO104156;UnKnown-848532;;Bibliotheek Dr. Meurerlaan
DML: 617.19 KOOL;FO079834;UnKnown-848532;;Bibliotheek Dr. Meurerlaan
DML: 617.19 KOOL;FO104452;UnKnown-848532;;Bibliotheek Dr. Meurerlaan
DML: 617.19 KOOL;FO104157;UnKnown-830784;;Bibliotheek Dr. Meurerlaan
DML: 617.19 KOOL;FO104451;UnKnown-830784;;Bibliotheek Dr. Meurerlaan
DML: 617.19 KREI;FO074214;Sports and fitness equipment design;1996;Bibliotheek Dr. Meurerlaan
DML: 617.19 KUNN;HV001670;De nieuwe sportwereld;2004;Bibliotheek Dr. Meurerlaan
DML: 617.19 KUNN;HV067459;Sporten om de k?kers;2007;Bibliotheek Dr. Meurerlaan
DML: 617.19 MAST;HV111355;Strategic sports event management;2009;Bibliotheek Dr. Meurerlaan
DML: 617.19 ORGA;HV013173;Organisatie van sportieve evenementen;1995;Bibliotheek Dr. Meurerlaan
DML: 617.19 ORGA;HV013175;Organisatie van sportieve evenementen;1995;Bibliotheek Dr. Meurerlaan
DML: 617.19 ORGA;HV013174;Organisatie van sportieve evenementen;1995;Bibliotheek Dr. Meurerlaan
DML: 617.19 PERF;HV048093;A perfect match;2004;Bibliotheek Dr. Meurerlaan
DML: 617.19 PERF;HV014725;A perfect match;2004;Bibliotheek Dr. Meurerlaan
DML: 617.19 REIM;HV049051;Functional testing in human performance;2009;Bibliotheek Dr. Meurerlaan
DML: 617.19 REIM;HV096423;Functional testing in human performance;2009;Bibliotheek Dr. Meurerlaan
DML: 617.19 RUWE;HV112693;Ruwe diamanten;2011;Bibliotheek Dr. Meurerlaan
DML: 617.19 SAME;HV097802;Samenspel;2010;Bibliotheek Dr. Meurerlaan
DML: 617.19 SAND;HV121958;It's a whole new ballgame;2011;Bibliotheek Dr. Meurerlaan
DML: 617.19 SCHE;FO094441;Succes- en faalfactoren van allochtone sportorganisaties;1994;Bibliotheek Dr. Meurerlaan
DML: 617.19 SCHO;HV122225;School, bewegen en sport;2011;Bibliotheek Dr. Meurerlaan
DML: 617.19 SCHO;HV041186;Scoren met jeugd;2005;Bibliotheek Dr. Meurerlaan
DML: 617.19 SOLO;HV043793;An insider's guide to managing sports events;2002;Bibliotheek Dr. Meurerlaan
DML: 617.19 SPEN;HV101002;Risk management in sport and recreation;2006;Bibliotheek Dr. Meurerlaan
DML: 617.19 SPOR;HV111122;Sport and discrimination in Europe;2010;Bibliotheek Dr. Meurerlaan
DML: 617.19 SPOR;HV111123;Sport facing the test of cultural diversity;2010;Bibliotheek Dr. Meurerlaan
DML: 617.19 SPOR;HV139505;Sportevenementen in Nederland;2014;Bibliotheek Dr. Meurerlaan
DML: 617.19 SPOR;HV060031;Sport and physical activity in post-disaster intervention;2007;Bibliotheek Dr. Meurerlaan
DML: 617.19 SPOR;FO103636;UnKnown-2824179;;Bibliotheek Dr. Meurerlaan
DML: 617.19 STOK;HV012570;Sport, publiek en de media;2003;Bibliotheek Dr. Meurerlaan
DML: 617.19 STOK;HV012571;Sport, publiek en de media;2003;Bibliotheek Dr. Meurerlaan
DML: 617.19 STUIJ;HV112591;Alles is mogelijk in de toekomst';2010;Bibliotheek Dr. Meurerlaan
DML: 617.19 STUIJ;HV099985;Alles is mogelijk in de toekomst';2010;Bibliotheek Dr. Meurerlaan
DML: 617.19 SUPO;HV011908;The sports event management and marketing playbook;2005;Bibliotheek Dr. Meurerlaan
DML: 617.19 VAL;HV154782;¡Así es la vida!;2014;Bibliotheek Dr. Meurerlaan
DML: 617.19 VERN;HV122166;Vernieuwen. Binden. Inspireren;2011;Bibliotheek Dr. Meurerlaan
DML: 617.19 VOOR 1;FO079829;Een voorzet op maat;1994;Bibliotheek Dr. Meurerlaan
DML: 617.19 VOOR 2;FO079830;Een voorzet op maat;1994;Bibliotheek Dr. Meurerlaan
DML: 617.19 VOOR 3;FO079831;Een voorzet op maat;1994;Bibliotheek Dr. Meurerlaan
DML: 617.19 VOOR 4;FO079832;Een voorzet op maat;1994;Bibliotheek Dr. Meurerlaan
DML: 617.19 VOOR 5;FO079828;Een voorzet op maat;1994;Bibliotheek Dr. Meurerlaan
DML: 617.19 VOOR 6;FO079827;Een voorzet op maat;1994;Bibliotheek Dr. Meurerlaan
DML: 617.19 VROU;FO094257;UnKnown-2707645;;Bibliotheek Dr. Meurerlaan
DML: 617.19 WAL;HV068983;Nieuwe wegen naar winst;2008;Bibliotheek Dr. Meurerlaan
DML: 617.19 WARM;HV068984;Warmlopen voor meedoen;2007;Bibliotheek Dr. Meurerlaan
DML: 617.19 WEDE;HV003451;Het organiseren van wedstr?den en spelen;1996;Bibliotheek Dr. Meurerlaan
DML: 617.19 WEDE;HV133599;Het organiseren van wedstr?den en spelen;1996;Bibliotheek Dr. Meurerlaan
DML: 617.19 WEIN;HV090631;Weinig over de schreef;2008;Bibliotheek Dr. Meurerlaan
DML: 617.19 WEST;HV057674;Topmanagement van sporttoppers;2005;Bibliotheek Dr. Meurerlaan
DML: 617.19 WEST;HV041317;Leiderschap in sport en business;2006;Bibliotheek Dr. Meurerlaan
DML: 617.19 WEST;HV041241;Leiderschap in sport en business;2006;Bibliotheek Dr. Meurerlaan
DML: 617.19 WOLD;FO094258;Grenzen in de sport;1984;Bibliotheek Dr. Meurerlaan
DML: 617.2 ACSM;HV089264;ACSM's health/fitness facility standards and guidelines;2006;Bibliotheek Dr. Meurerlaan
DML: 617.2 AMMO;HV005655;Sport facility management: organizing events and mitigating risks;2005;Bibliotheek Dr. Meurerlaan
DML: 617.2 DALY;HV022435;Recreation and sport planning and design;2000;Bibliotheek Dr. Meurerlaan
DML: 617.2 FRIE;HV092502;Managing sports facilities;2010;Bibliotheek Dr. Meurerlaan
DML: 617.2 HAND;HV084060;Handboek multifunctionele accommodaties voor sport en onderw?s;2007;Bibliotheek Dr. Meurerlaan
DML: 617.2 HAND;HV067935;Handboek multifunctionele accommodaties voor sport en onderw?s;2007;Bibliotheek Dr. Meurerlaan
DML: 617.2 HAND;HV067936;Handboek multifunctionele accommodaties voor sport en onderw?s;2007;Bibliotheek Dr. Meurerlaan
DML: 617.2 HEAL;HV062432;Health fitness management;2008;Bibliotheek Dr. Meurerlaan
DML: 617.2 MANA;HV050030;Management van sportaccommodaties en -evenementen;2005;Bibliotheek Dr. Meurerlaan
DML: 617.2 MANA;HV034344;Management van sportaccommodaties en -evenementen;2005;Bibliotheek Dr. Meurerlaan
DML: 617.2 MANA;HV041356;Management van sportaccommodaties en -evenementen;2005;Bibliotheek Dr. Meurerlaan
DML: 617.2 NUIJT;HV004555;Sportverenigingen en accomodaties;2004;Bibliotheek Dr. Meurerlaan
DML: 617.2 POEL;HV016399;UnKnown-1612541;;Bibliotheek Dr. Meurerlaan
DML: 617.2 POEL;HV021653;UnKnown-1612541;;Bibliotheek Dr. Meurerlaan
DML: 617.2 RICH;FO094332;UnKnown-2739296;;Bibliotheek Dr. Meurerlaan
DML: 617.2 TUMM;FO094333;Architectuur aan de z?l?n;1993;Bibliotheek Dr. Meurerlaan
DML: 617.2 TUMM;FO094520;Het Olympisch Stadion;2000;Bibliotheek Dr. Meurerlaan
DML: 617.2 VIJFE;HV030933;25 jaar bouwen aan sport;2006;Bibliotheek Dr. Meurerlaan
DML: 617.3 AARS;HV050938;Sportmassage, sportverzorging en functietests;2005;Bibliotheek Dr. Meurerlaan
DML: 617.3 ALLA;HV013102;Belasting en belastbaarheid b? dansers;2003;Bibliotheek Dr. Meurerlaan
DML: 617.3 AMEL;FO103855;Neuromusculaire ziekten en sport;1990;Bibliotheek Dr. Meurerlaan
DML: 617.3 BARO;HV004378;Pediatric exercise medicine;2004;Bibliotheek Dr. Meurerlaan
DML: 617.3 BARR;HV050031;Loopblessures voorkomen;2005;Bibliotheek Dr. Meurerlaan
DML: 617.3 BAUM;FO094290;UnKnown-63325;;Bibliotheek Dr. Meurerlaan
DML: 617.3 BENJ;HV005498;Understanding sports massage;2005;Bibliotheek Dr. Meurerlaan
DML: 617.3 BENJ;HV009773;Understanding sports massage;2005;Bibliotheek Dr. Meurerlaan
DML: 617.3 BEWE;FO088651;UnKnown-1272787;;Bibliotheek Dr. Meurerlaan
DML: 617.3 BIJNE;FO103866;UnKnown-392537;;Bibliotheek Dr. Meurerlaan
DML: 617.3 BIOM;FO103813;UnKnown-262132;;Bibliotheek Dr. Meurerlaan
DML: 617.3 BLES;FO088245;Blessurepreventie;1997;Bibliotheek Dr. Meurerlaan
DML: 617.3 BLES;FO088246;Blessurepreventie;1997;Bibliotheek Dr. Meurerlaan
DML: 617.3 BOEL;FO103857;UnKnown-370197;;Bibliotheek Dr. Meurerlaan
DML: 617.3 BOSC;FO087439;Hardlopen;2001;Bibliotheek Dr. Meurerlaan
DML: 617.3 BOSS;FO074108;Bewegingsactivering door hardlopen versus medicatie in behandeling van depressie;1995;Bibliotheek Dr. Meurerlaan
DML: 617.3 BOUT;FO103937;UnKnown-156492;;Bibliotheek Dr. Meurerlaan
DML: 617.3 BOUT;HV016539;UnKnown-156492;;Bibliotheek Dr. Meurerlaan
DML: 617.3 BROO;FO103832;Sportletsels aan het locomotorisch apparaat;1991;Bibliotheek Dr. Meurerlaan
DML: 617.3 BROW;HV116184;Exercise physiology;2006;Bibliotheek Dr. Meurerlaan
DML: 617.3 BRUI;HV092043;Thin is going to win?;2010;Bibliotheek Dr. Meurerlaan
DML: 617.3 BURG;HV121999;Mythes in de sport;2011;Bibliotheek Dr. Meurerlaan
DML: 617.3 CALD;HV005537;Dance and dancers' injuries;2001;Bibliotheek Dr. Meurerlaan
DML: 617.3 CART;HV098537;Cultural competence in sports medicine;2011;Bibliotheek Dr. Meurerlaan
DML: 617.3 CHRO;FO103859;UnKnown-829626;;Bibliotheek Dr. Meurerlaan
DML: 617.3 CLIN;HV112874;Clinical exercise physiology;2009;Bibliotheek Dr. Meurerlaan
DML: 617.3 CLIP;HV049673;Dance anatomy and kinesiology;2007;Bibliotheek Dr. Meurerlaan
DML: 617.3 COMP;HV010445;Compendium sportmassage;2004;Bibliotheek Dr. Meurerlaan
DML: 617.3 COUM;FO103928;De behandeling van enkelletsels met de Coumans-enkelbandage;1990;Bibliotheek Dr. Meurerlaan
DML: 617.3 DOPI;HV146425;Doping onder controle;2014;Bibliotheek Dr. Meurerlaan
DML: 617.3 DOPI;HV139589;Doping;2014;Bibliotheek Dr. Meurerlaan
DML: 617.3 DRIE;FO103835;Verse kniebandletsels;1989;Bibliotheek Dr. Meurerlaan
DML: 617.3 ELLE;HV092375;Effective functional progressions in sport rehabilitation;2009;Bibliotheek Dr. Meurerlaan
DML: 617.3 EPID;FO103848;De epidemiologie van sportblessures b? de schoolgaande jeugd;1984;Bibliotheek Dr. Meurerlaan
DML: 617.3 EPID;FO103849;De epidemiologie van sportletsels in de huisartsprakt?k;1985;Bibliotheek Dr. Meurerlaan
DML: 617.3 EPID;FO094960;Epidemiologie van sport en gezondheid;1997;Bibliotheek Dr. Meurerlaan
DML: 617.3 EPID;FO079128;Epidemiologie van sport en gezondheid;1997;Bibliotheek Dr. Meurerlaan
DML: 617.3 EPIL;FO103844;UnKnown-249374;;Bibliotheek Dr. Meurerlaan
DML: 617.3 EXER;HV041076;Exercise metabolism;2006;Bibliotheek Dr. Meurerlaan
DML: 617.3 FINT;FO103931;UnKnown-1183158;;Bibliotheek Dr. Meurerlaan
DML: 617.3 FOX;HV091969;Fysiologie voor lichamel?ke opvoeding, sport en revalidatie;2001;Bibliotheek Dr. Meurerlaan
DML: 617.3 FOX;HV091968;Fysiologie voor lichamel?ke opvoeding, sport en revalidatie;2001;Bibliotheek Dr. Meurerlaan
DML: 617.3 FOX;HV014085;Fysiologie voor lichamel?ke opvoeding, sport en revalidatie;2001;Bibliotheek Dr. Meurerlaan
DML: 617.3 GALE;FO103834;Sportblessures breed uitgemeten;1990;Bibliotheek Dr. Meurerlaan
DML: 617.3 GALE;FO103932;Sportblessures breed uitgemeten;1990;Bibliotheek Dr. Meurerlaan
DML: 617.3 GEZO;FO103845;UnKnown-21224;;Bibliotheek Dr. Meurerlaan
DML: 617.3 GEZO;HV018403;UnKnown-1222399;;Bibliotheek Dr. Meurerlaan
DML: 617.3 GEZO;FO091972;UnKnown-1222399;;Bibliotheek Dr. Meurerlaan
DML: 617.3 GOOL;HV048120;De rehaboom;2005;Bibliotheek Dr. Meurerlaan
DML: 617.3 HEND;HV014695;Sportmedische diagnose en therapie;2001;Bibliotheek Dr. Meurerlaan
DML: 617.3 HEND;HV002871;Leerboek sportmassage;2002;Bibliotheek Dr. Meurerlaan
DML: 617.3 HOE;FO104372;UnKnown-3117439;;Bibliotheek Dr. Meurerlaan
DML: 617.3 HOEK;HV104477;Supergenen en turbosporters;2009;Bibliotheek Dr. Meurerlaan
DML: 617.3 HOUS;HV037718;Biochemistry primer for exercise science;2006;Bibliotheek Dr. Meurerlaan
DML: 617.3 HOUT;HV000701;Fysiologie voor de sportprakt?k;2000;Bibliotheek Dr. Meurerlaan
DML: 617.3 HUBB;FO103934;UnKnown-389080;;Bibliotheek Dr. Meurerlaan
DML: 617.3 HUIJB;FO094961;Krachttraining in revalidatie en sport;1995;Bibliotheek Dr. Meurerlaan
DML: 617.3 HUIJB;FO074174;Krachttraining in revalidatie en sport;1995;Bibliotheek Dr. Meurerlaan
DML: 617.3 HUIJB;HV012574;Krachttraining in revalidatie en sport;1995;Bibliotheek Dr. Meurerlaan
DML: 617.3 INKL;FO103833;UnKnown-411557;;Bibliotheek Dr. Meurerlaan
